Survived,Age,SibSp,Parch,Fare,class_2,class_3,male,embark_Q,embark_S,title_Miss,title_Mr,title_Mrs,title_Other
0,35.0,0,0,7.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,28.0,0,1,33.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,,1,0,89.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,4.0,4,2,31.27,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,74.0,0,0,7.78,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,9.0,1,1,15.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,16.0,0,1,39.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,44.0,1,0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,18.0,0,1,9.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,45.0,1,1,164.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,51.0,0,0,26.55,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,24.0,0,3,19.26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,,0,0,7.23,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,41.0,2,0,14.11,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,21.0,1,0,11.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,48.0,0,0,25.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,,8,2,69.55,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,24.0,0,0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,42.0,0,0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,27.0,1,0,13.86,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,31.0,0,0,50.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,0,0,9.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,4.0,1,1,11.13,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,26.0,0,0,7.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,47.0,1,1,52.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,33.0,0,0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,47.0,0,0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,28.0,1,0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,15.0,0,0,7.22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,20.0,0,0,9.85,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,19.0,0,0,7.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,,0,0,7.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,56.0,0,1,83.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,25.0,0,1,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,33.0,0,0,7.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,22.0,0,0,10.52,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,28.0,0,0,10.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,25.0,0,0,7.05,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,39.0,0,5,29.13,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,27.0,0,0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,19.0,0,0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,,1,2,23.45,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,26.0,0,0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,32.0,0,0,7.75,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
